id_producto,nombre,categoria,precio,costo,stock,proveedor,fecha_ingreso,activo,rating,id_cliente,apellido,email,telefono,direccion,ciudad,pais,fecha_registro,segmento,id_venta,fecha,cantidad,precio_unitario,descuento,impuestos,metodo_pago,vendedor,total
686.0,Etc Flores,Electrónicos,897.91,248.75,420.0,Comercial Montes S.L.N.E,2024-08-28,False,1.4,,,,,,,,,,,,,,,,,,
687.0,Opinión Estilo,Juguetes,203.96,64.77,436.0,Grupo Zamora S.A.,2024-08-01,False,1.9,,,,,,,,,,,,,,,,,,
688.0,Iglesia Alto,Hogar,719.62,58.34,212.0,Ros y Mendez S.L.,2025-07-25,True,4.7,,,,,,,,,,,,,,,,,,
689.0,Embargo Hora,Libros,592.92,387.21,230.0,Consultoría CGZY S.A.,2025-05-25,False,3.6,,,,,,,,,,,,,,,,,,
690.0,Valor Acto,Juguetes,143.29,251.92,271.0,Transportes Inteligentes S.Com.,2025-09-14,True,3.2,,,,,,,,,,,,,,,,,,
691.0,Seis A,Moda,840.43,244.05,260.0,Escrivá y Román S.A.,2025-09-01,True,3.8,,,,,,,,,,,,,,,,,,
692.0,M Tú,Hogar,733.19,68.55,198.0,Martirio Alba Aller S.Com.,2024-09-24,False,3.0,,,,,,,,,,,,,,,,,,
693.0,Misma Voluntad,Moda,424.48,306.45,354.0,Manzanares y Luque S.A.,2025-08-18,True,2.1,,,,,,,,,,,,,,,,,,
694.0,Dado La,Deportes,970.79,229.16,68.0,Familia Arenas S.L.,2024-03-14,True,2.7,,,,,,,,,,,,,,,,,,
695.0,Blanca Algo,Libros,887.57,258.59,431.0,Transportes DMGD S.L.N.E,2025-08-27,False,3.8,,,,,,,,,,,,,,,,,,
696.0,Solo Dijo,Juguetes,636.26,104.44,319.0,Distribuciones ZFDI S.Coop.,2024-04-11,False,3.7,,,,,,,,,,,,,,,,,,
697.0,Popular Social,Libros,141.35,356.65,499.0,Talleres VFFE S.Coop.,2024-11-11,True,3.0,,,,,,,,,,,,,,,,,,
698.0,He Explicó,Libros,640.51,356.62,389.0,Alimentación Lobo y asociados S.Coop.,2025-09-01,False,3.2,,,,,,,,,,,,,,,,,,
699.0,Lleva Pero,Juguetes,574.93,335.24,213.0,Caparrós & Asociados S.Coop.,2024-01-15,False,4.5,,,,,,,,,,,,,,,,,,
700.0,Sido Ex,Moda,810.22,263.75,12.0,Inversiones del Mediterráneo S.Coop.,2025-03-03,False,1.6,,,,,,,,,,,,,,,,,,
701.0,Proyecto Energía,Libros,66.04,137.15,402.0,Farmaceútica Cárdenas y asociados S.A.,2024-03-05,True,4.9,,,,,,,,,,,,,,,,,,
702.0,Ayer Quiere,Libros,258.06,420.49,353.0,Valenzuela y Montesinos S.A.,2025-06-07,False,1.8,,,,,,,,,,,,,,,,,,
703.0,Puerta Mejores,Juguetes,41.98,407.94,52.0,Gonzalez y Arellano S.Com.,2024-12-26,True,4.0,,,,,,,,,,,,,,,,,,
704.0,Cualquier Carne,Juguetes,395.0,257.91,407.0,Peiró y Vergara S.L.,2024-07-13,False,3.8,,,,,,,,,,,,,,,,,,
705.0,Club Deben,Electrónicos,927.22,196.84,489.0,Iglesia & Asociados S.L.N.E,2024-08-23,False,4.9,,,,,,,,,,,,,,,,,,
706.0,Rosa Francisco,Electrónicos,22.84,129.41,317.0,Manufacturas Ibéricos S.A.,2025-04-18,False,4.3,,,,,,,,,,,,,,,,,,
707.0,Llamado Asunto,Libros,707.58,325.58,386.0,Despacho del Levante S.L.U.,2024-07-15,True,4.1,,,,,,,,,,,,,,,,,,
708.0,R Hija,Hogar,301.24,92.83,349.0,Infraestructuras Gelabert & Asociados S.A.T.,2024-04-08,True,1.7000000000000002,,,,,,,,,,,,,,,,,,
709.0,Encima Menos,Hogar,737.73,64.08,20.0,Alimentación Amores y asociados S.Coop.,2024-09-21,False,2.1,,,,,,,,,,,,,,,,,,
710.0,Ciencia Carta,Deportes,138.77,294.07,130.0,Minería Cantón & Asociados S.L.,2024-11-28,True,2.3,,,,,,,,,,,,,,,,,,
711.0,Siquiera Asunto,Libros,938.12,24.77,475.0,Alimentación Luna S.L.N.E,2025-06-30,False,3.4,,,,,,,,,,,,,,,,,,
712.0,Justicia Madrid,Libros,619.45,332.64,251.0,Fábrica Cañizares & Asociados S.Coop.,2025-01-04,False,1.3,,,,,,,,,,,,,,,,,,
713.0,Mejor Fiscal,Libros,324.68,113.88,94.0,Hermanos Marco S.L.L.,2025-01-16,True,4.1,,,,,,,,,,,,,,,,,,
714.0,Trabajo Dicen,Hogar,421.77,270.83,47.0,Comercial Castells S.A.,2024-10-05,False,1.9,,,,,,,,,,,,,,,,,,
715.0,Datos Algunos,Hogar,666.7,168.88,150.0,Solís y asociados S.C.P,2024-09-27,True,4.8,,,,,,,,,,,,,,,,,,
716.0,Plazo Francisco,Juguetes,535.19,498.33,421.0,Compañía Figueras S.L.N.E,2025-10-25,True,1.5,,,,,,,,,,,,,,,,,,
717.0,Derecho Causa,Deportes,451.21,452.73,314.0,Boix & Asociados S.A.D,2023-11-20,True,4.8,,,,,,,,,,,,,,,,,,
718.0,Hicieron Cine,Libros,886.8,193.78,407.0,Alimentación WSX S.L.L.,2023-11-14,True,2.5,,,,,,,,,,,,,,,,,,
719.0,Sigue Otras,Juguetes,726.74,17.23,264.0,León y asociados S.L.N.E,2024-08-08,False,3.1,,,,,,,,,,,,,,,,,,
720.0,Técnica Cama,Juguetes,451.1,26.71,459.0,Construcción YRQ S.Coop.,2024-06-13,True,2.3,,,,,,,,,,,,,,,,,,
721.0,Había Iglesia,Electrónicos,948.73,87.86,489.0,Hotel Puente y asociados S.A.,2024-07-19,True,3.5,,,,,,,,,,,,,,,,,,
722.0,Militares Cuerpo,Hogar,673.63,387.92,442.0,Despacho Múñiz & Asociados S.Com.,2025-01-26,False,4.3,,,,,,,,,,,,,,,,,,
723.0,Autoridades He,Hogar,542.38,352.86,499.0,Minería Cobos S.Com.,2024-11-10,False,3.6,,,,,,,,,,,,,,,,,,
724.0,Base Respecto,Electrónicos,749.42,81.11,235.0,Logística Espinosa & Asociados S.C.P,2024-01-03,False,1.2,,,,,,,,,,,,,,,,,,
725.0,Difícil Comunicación,Electrónicos,63.73,398.14,285.0,Industrias Arcos S.Coop.,2024-03-05,True,3.3,,,,,,,,,,,,,,,,,,
726.0,Tener Conocer,Hogar,911.88,206.78,230.0,Nicodemo Sanjuan Paniagua S.A.,2025-05-02,False,2.7,,,,,,,,,,,,,,,,,,
727.0,Quien Hacer,Electrónicos,395.61,63.56,3.0,Manufacturas Acedo S.L.N.E,2024-05-03,True,4.0,,,,,,,,,,,,,,,,,,
728.0,Luis Sólo,Juguetes,55.06,424.88,183.0,Grupo Galindo S.C.P,2025-03-26,True,2.2,,,,,,,,,,,,,,,,,,
729.0,Producto Cinco,Libros,308.34,47.82,391.0,Alberdi y Lobo S.A.T.,2024-11-22,False,2.5,,,,,,,,,,,,,,,,,,
730.0,Niños Solamente,Libros,40.51,82.38,112.0,Planas & Asociados S.Com.,2024-10-09,True,4.0,,,,,,,,,,,,,,,,,,
731.0,Fuerte Además,Juguetes,302.03,318.85,152.0,Rufina Bárcena Echevarría S.Com.,2025-06-08,False,4.8,,,,,,,,,,,,,,,,,,
732.0,Alto Tú,Electrónicos,557.99,279.76,63.0,Transportes Bonilla S.Com.,2024-02-27,True,1.0,,,,,,,,,,,,,,,,,,
733.0,Siguientes Voluntad,Juguetes,400.14,276.03,43.0,Lara Barrio Bosch S.A.,2025-09-20,False,1.8,,,,,,,,,,,,,,,,,,
734.0,Qué Eso,Libros,904.51,175.21,211.0,Banca Privada Pujadas & Asociados S.L.,2025-01-26,True,1.6,,,,,,,,,,,,,,,,,,
735.0,Cambios Contra,Hogar,620.72,130.11,58.0,Hermanos Correa S.L.,2024-01-16,True,3.7,,,,,,,,,,,,,,,,,,
736.0,Importantes Doctor,Juguetes,853.73,426.44,477.0,Compañía Menéndez S.L.,2024-12-31,False,3.6,,,,,,,,,,,,,,,,,,
737.0,Había Paciente,Electrónicos,297.75,38.34,50.0,Grupo Monreal S.A.T.,2024-04-25,True,3.9,,,,,,,,,,,,,,,,,,
738.0,Pregunta Cosa,Moda,952.02,181.78,343.0,Manufacturas Zorrilla y asociados S.L.,2024-02-29,True,1.4,,,,,,,,,,,,,,,,,,
739.0,Juez Abril,Juguetes,79.11,100.78,248.0,Olga Cantón Girona S.L.,2025-06-28,False,2.3,,,,,,,,,,,,,,,,,,
740.0,Teatro Fecha,Libros,312.62,294.16,289.0,Instalaciones Internacionales S.L.,2024-11-17,False,4.2,,,,,,,,,,,,,,,,,,
741.0,Cuerpo Resultado,Moda,176.95,160.04,402.0,Comercializadora Piñol S.A.,2024-05-05,True,3.8,,,,,,,,,,,,,,,,,,
742.0,Chile Viaje,Libros,441.76,420.85,68.0,Compañía Goñi y asociados S.L.,2024-11-22,False,4.5,,,,,,,,,,,,,,,,,,
743.0,Produce Era,Moda,450.9,388.51,249.0,Grande y Izquierdo S.L.N.E,2024-09-23,True,1.7000000000000002,,,,,,,,,,,,,,,,,,
744.0,Alguna Presencia,Juguetes,91.15,143.9,423.0,Consultoría Alberto & Asociados S.Coop.,2024-04-19,True,4.6,,,,,,,,,,,,,,,,,,
745.0,García Entrada,Hogar,270.6,443.74,39.0,Mirta Alberto Rodrigo S.L.L.,2025-04-17,True,4.6,,,,,,,,,,,,,,,,,,
746.0,Tratamiento Quizá,Juguetes,635.31,407.26,296.0,Manufacturas Amo & Asociados S.Com.,2024-09-25,False,4.1,,,,,,,,,,,,,,,,,,
747.0,Como Sus,Hogar,907.24,278.04,278.0,José Corral Díaz S.Coop.,2024-04-14,False,3.6,,,,,,,,,,,,,,,,,,
748.0,Ese Importancia,Hogar,372.16,115.54,395.0,Tecnologías UUAM S.Com.,2025-05-06,False,1.5,,,,,,,,,,,,,,,,,,
749.0,Relaciones Área,Juguetes,515.31,201.41,257.0,Despacho del Sur S.Coop.,2024-12-30,True,3.7,,,,,,,,,,,,,,,,,,
750.0,Sala Dirección,Juguetes,687.32,379.82,71.0,Riera y Quintero S.L.N.E,2024-05-18,False,1.6,,,,,,,,,,,,,,,,,,
751.0,Tenía Izquierda,Juguetes,949.22,331.41,495.0,Suministros Clemente y asociados S.L.,2024-06-22,True,3.9,,,,,,,,,,,,,,,,,,
752.0,Cuerpo Equipo,Moda,939.78,25.01,389.0,Consultoría Valenciano S.L.N.E,2024-07-01,False,1.9,,,,,,,,,,,,,,,,,,
753.0,Fácil Bien,Deportes,375.74,26.19,105.0,Transportes YHQP S.L.,2024-04-08,False,2.6,,,,,,,,,,,,,,,,,,
754.0,Banco Población,Moda,882.74,24.75,332.0,Tenorio y Nieto S.A.,2025-07-01,False,1.4,,,,,,,,,,,,,,,,,,
755.0,Pese Nos,Juguetes,637.23,140.38,379.0,Moll y Ocaña S.L.U.,2024-03-02,False,3.3,,,,,,,,,,,,,,,,,,
756.0,Otra Se,Juguetes,182.11,328.57,187.0,Hnos Alonso S.L.L.,2025-10-05,True,3.1,,,,,,,,,,,,,,,,,,
757.0,Haber Campaña,Moda,972.95,115.34,207.0,Instalaciones SZ S.L.,2025-05-21,False,4.3,,,,,,,,,,,,,,,,,,
758.0,Número Concepto,Deportes,491.99,243.64,309.0,Tejera y Verdugo S.Com.,2025-04-23,True,3.0,,,,,,,,,,,,,,,,,,
759.0,Quizá Propio,Hogar,445.5,118.85,263.0,Compañía MSXT S.L.,2025-01-20,False,1.8,,,,,,,,,,,,,,,,,,
760.0,Nuevos Parece,Hogar,165.78,303.0,418.0,Consultoría Pedraza S.L.,2025-03-29,True,3.6,,,,,,,,,,,,,,,,,,
761.0,Dan Solamente,Moda,813.06,361.53,246.0,Industrias Tomé S.A.,2024-12-26,False,2.9,,,,,,,,,,,,,,,,,,
762.0,Palabras Amigo,Juguetes,169.63,417.52,11.0,Luján y asociados S.L.N.E,2025-03-01,True,1.2,,,,,,,,,,,,,,,,,,
763.0,Tampoco Miembros,Juguetes,596.42,71.69,262.0,Despacho Cañete S.A.,2024-11-02,True,4.6,,,,,,,,,,,,,,,,,,
764.0,Madrid Hija,Hogar,65.35,132.84,92.0,Genoveva Ferrero Gonzalez S.A.,2025-06-10,False,3.4,,,,,,,,,,,,,,,,,,
765.0,Arriba Ya,Juguetes,641.25,439.86,372.0,Rocamora y asociados S.L.,2025-01-24,False,4.8,,,,,,,,,,,,,,,,,,
766.0,Local Mañana,Hogar,454.71,496.42,444.0,Promociones Benavent & Asociados S.L.,2024-11-05,False,1.7000000000000002,,,,,,,,,,,,,,,,,,
767.0,Señaló S,Moda,604.83,398.33,420.0,Hierro y Calderon S.L.U.,2025-08-13,True,3.5,,,,,,,,,,,,,,,,,,
768.0,Mujer Artículo,Juguetes,271.88,363.47,175.0,Narváez y Alberto S.L.,2025-06-21,False,3.4,,,,,,,,,,,,,,,,,,
769.0,Día Producción,Electrónicos,237.52,195.8,55.0,Silvio Ugarte Dominguez S.Coop.,2025-06-04,True,1.8,,,,,,,,,,,,,,,,,,
770.0,Puedo Hospital,Juguetes,687.52,414.12,310.0,Consuelo Trujillo Alvarado S.L.N.E,2024-03-02,True,1.7000000000000002,,,,,,,,,,,,,,,,,,
771.0,Clase Última,Juguetes,603.82,439.49,272.0,Pascual & Asociados S.A.T.,2024-04-26,True,1.4,,,,,,,,,,,,,,,,,,
772.0,Cuarto Haber,Libros,139.03,303.72,423.0,Desarrollo Priego S.A.,2024-07-05,True,4.6,,,,,,,,,,,,,,,,,,
773.0,Visto Muchas,Libros,652.74,263.41,189.0,Construcción Montalbán y asociados S.L.N.E,2025-08-25,True,3.8,,,,,,,,,,,,,,,,,,
774.0,Libre Destino,Moda,237.19,402.14,404.0,Hnos Solera S.A.,2024-07-09,False,2.4,,,,,,,,,,,,,,,,,,
775.0,Rey Salida,Libros,908.78,419.41,294.0,Soluciones del Sur S.Coop.,2024-05-15,True,2.7,,,,,,,,,,,,,,,,,,
776.0,Anterior Productos,Deportes,482.37,120.09,439.0,Inversiones Llano S.A.,2025-01-08,True,2.1,,,,,,,,,,,,,,,,,,
777.0,Cuestión Cabo,Juguetes,414.56,98.57,363.0,Amando Lamas Ferrero S.Coop.,2024-11-21,True,3.3,,,,,,,,,,,,,,,,,,
778.0,Sí Libros,Electrónicos,524.56,190.64,105.0,Hermanos Martorell S.Coop.,2023-12-17,False,2.6,,,,,,,,,,,,,,,,,,
779.0,Entre Aspecto,Electrónicos,163.23,327.53,129.0,Agustín y asociados S.A.,2024-10-22,False,4.4,,,,,,,,,,,,,,,,,,
780.0,Otro Capaz,Moda,569.02,307.88,348.0,Compañía Españolas S.L.,2025-10-12,False,4.0,,,,,,,,,,,,,,,,,,
781.0,Da Especial,Moda,556.58,280.99,91.0,Revilla y Corominas S.L.N.E,2023-12-11,False,3.2,,,,,,,,,,,,,,,,,,
782.0,Resultados Elementos,Moda,261.24,156.79,176.0,Cortés & Asociados S.A.D,2024-03-21,False,3.9,,,,,,,,,,,,,,,,,,
783.0,Consumo Amigos,Libros,127.89,118.74,400.0,Inmobiliaria Inteligentes S.Com.,2024-09-09,True,1.4,,,,,,,,,,,,,,,,,,
784.0,Clase Dicho,Juguetes,406.56,172.53,281.0,Instalaciones Robledo S.L.,2024-06-15,True,1.6,,,,,,,,,,,,,,,,,,
785.0,Proyecto Piel,Libros,15.24,50.09,74.0,Banca Privada YIOW S.L.,2025-08-21,False,4.7,,,,,,,,,,,,,,,,,,
786.0,Pasa Elementos,Moda,97.26,135.23,189.0,Comercial Planas S.A.,2024-01-28,True,3.4,,,,,,,,,,,,,,,,,,
787.0,Pues Mis,Libros,390.48,492.3,314.0,Ágata Juan Patiño S.Coop.,2025-06-16,False,3.8,,,,,,,,,,,,,,,,,,
788.0,Todos Programa,Juguetes,66.89,387.94,89.0,Abella & Asociados S.L.N.E,2025-08-23,False,2.8,,,,,,,,,,,,,,,,,,
789.0,Considera Exterior,Hogar,852.06,465.73,265.0,Suministros Españolas S.L.,2024-07-21,False,1.8,,,,,,,,,,,,,,,,,,
790.0,Encuentro Autor,Juguetes,515.44,350.73,314.0,Despacho del Mediterráneo S.Coop.,2025-10-13,True,3.7,,,,,,,,,,,,,,,,,,
791.0,Carácter Productos,Deportes,246.86,5.14,80.0,Sacristán & Asociados S.L.L.,2024-05-20,True,5.0,,,,,,,,,,,,,,,,,,
792.0,Interior Distintos,Moda,359.6,200.6,300.0,Distribuciones Losa y asociados S.Coop.,2024-06-20,True,3.1,,,,,,,,,,,,,,,,,,
793.0,Haciendo Europa,Libros,706.59,459.99,281.0,Comercializadora Integrales S.Coop.,2024-12-06,False,3.9,,,,,,,,,,,,,,,,,,
794.0,Sectores Conocer,Juguetes,915.86,177.31,493.0,Grupo Alcolea S.L.N.E,2024-12-22,False,1.9,,,,,,,,,,,,,,,,,,
795.0,Segunda Banco,Hogar,460.21,204.96,2.0,Familia Rey S.Com.,2025-10-26,False,1.7000000000000002,,,,,,,,,,,,,,,,,,
796.0,Ciento Reunión,Juguetes,115.4,40.83,150.0,Familia Palomar S.Coop.,2025-07-10,False,4.8,,,,,,,,,,,,,,,,,,
797.0,Partidos Ciencia,Juguetes,957.14,438.68,416.0,Hnos Doménech S.L.,2024-12-21,False,3.8,,,,,,,,,,,,,,,,,,
798.0,Cuya Sido,Moda,567.54,386.13,387.0,Banca Privada Busquets y asociados S.L.N.E,2023-12-09,False,4.8,,,,,,,,,,,,,,,,,,
799.0,Llamado Torno,Moda,684.78,448.78,441.0,Logística Sanmiguel S.Com.,2024-12-15,True,2.9,,,,,,,,,,,,,,,,,,
800.0,Esas B,Deportes,76.88,318.66,112.0,Ale Herrera Noriega S.Com.,2025-09-26,True,4.2,,,,,,,,,,,,,,,,,,
801.0,Respecto Hay,Moda,955.89,260.67,4.0,Grupo Blazquez S.Com.,2024-01-15,False,2.0,,,,,,,,,,,,,,,,,,
802.0,Hacen Blanco,Electrónicos,404.94,375.65,175.0,Alimentación Españolas S.Com.,2024-01-23,True,3.2,,,,,,,,,,,,,,,,,,
803.0,Políticas Opinión,Hogar,481.79,180.0,457.0,Barros y Riera S.Com.,2025-03-14,False,1.7000000000000002,,,,,,,,,,,,,,,,,,
804.0,Suerte Primera,Libros,686.28,455.41,255.0,Familia Ordóñez S.Coop.,2025-10-06,True,1.9,,,,,,,,,,,,,,,,,,
805.0,Sea Deben,Hogar,874.02,107.36,103.0,Bárcena & Asociados S.A.,2024-02-19,True,4.3,,,,,,,,,,,,,,,,,,
806.0,Televisión Vio,Deportes,164.44,57.81,471.0,Farmaceútica Flor S.Coop.,2024-10-13,True,3.7,,,,,,,,,,,,,,,,,,
807.0,Puntos Director,Libros,497.74,8.28,438.0,Otero & Asociados S.C.P,2023-12-06,True,4.4,,,,,,,,,,,,,,,,,,
808.0,Jóvenes Ejército,Deportes,624.46,248.71,451.0,Bayona y Laguna S.C.P,2023-12-07,False,3.0,,,,,,,,,,,,,,,,,,
809.0,Primeros Estar,Juguetes,287.46,114.94,295.0,Soluciones ES S.A.,2024-05-03,True,1.2,,,,,,,,,,,,,,,,,,
810.0,Jóvenes Sólo,Moda,483.54,272.68,257.0,Fábrica Estevez & Asociados S.L.U.,2025-10-03,False,2.6,,,,,,,,,,,,,,,,,,
811.0,Diciembre Dado,Libros,778.14,231.31,61.0,Suministros NNV S.Coop.,2025-09-17,False,2.3,,,,,,,,,,,,,,,,,,
812.0,Ya Violencia,Electrónicos,21.7,109.32,297.0,Casanova y asociados S.A.,2024-11-20,True,2.3,,,,,,,,,,,,,,,,,,
813.0,Principios Tu,Juguetes,863.22,97.64,134.0,Talleres Sotelo S.L.,2025-04-16,True,2.1,,,,,,,,,,,,,,,,,,
814.0,Enero Podría,Juguetes,349.67,96.04,217.0,Hermanos Rosa S.Coop.,2024-09-23,True,2.7,,,,,,,,,,,,,,,,,,
815.0,Oficial Doctor,Deportes,371.43,203.29,230.0,Emiliana Arco Vallejo S.C.P,2025-10-22,True,3.3,,,,,,,,,,,,,,,,,,
816.0,Marco Sueño,Juguetes,689.15,408.02,369.0,Servicios UDSR S.A.,2025-05-03,False,4.2,,,,,,,,,,,,,,,,,,
817.0,Consumo Luis,Juguetes,437.9,193.54,74.0,Talleres Losa y asociados S.L.,2025-10-14,True,2.9,,,,,,,,,,,,,,,,,,
818.0,Práctica Hacen,Electrónicos,184.84,252.3,457.0,Familia Serrano S.C.P,2025-08-08,False,4.1,,,,,,,,,,,,,,,,,,
819.0,Militares Lleva,Deportes,258.46,429.96,24.0,Ulises Villalba Chamorro S.L.,2025-02-10,False,1.4,,,,,,,,,,,,,,,,,,
820.0,Viene Quiero,Hogar,69.44,407.84,243.0,Riera y Esparza S.L.,2025-10-25,True,2.8,,,,,,,,,,,,,,,,,,
821.0,Espera Manuel,Deportes,267.17,183.35,285.0,Banca Privada Ibérica S.L.,2025-04-21,False,2.4,,,,,,,,,,,,,,,,,,
822.0,Bueno Resulta,Moda,130.03,434.35,493.0,Restauración Núñez y asociados S.L.,2025-06-11,True,3.3,,,,,,,,,,,,,,,,,,
823.0,Debido Hubo,Libros,652.64,91.4,399.0,Benavente y Somoza S.A.,2024-03-23,False,2.4,,,,,,,,,,,,,,,,,,
824.0,Generales Tiempo,Libros,515.34,388.5,228.0,Dulce Merino Becerra S.Coop.,2024-07-14,True,2.5,,,,,,,,,,,,,,,,,,
825.0,Millones Entrada,Deportes,469.11,478.51,444.0,Banco Aller S.A.,2024-04-01,True,3.6,,,,,,,,,,,,,,,,,,
826.0,Mediante C,Deportes,427.6,308.09,207.0,Narváez y Elorza S.Com.,2024-08-01,True,1.3,,,,,,,,,,,,,,,,,,
827.0,Calle Ser,Deportes,235.94,161.85,149.0,Ortega y asociados S.L.N.E,2024-03-22,False,3.4,,,,,,,,,,,,,,,,,,
828.0,Ejército Debe,Moda,278.54,225.22,441.0,María José Gómez Granados S.L.U.,2024-01-10,False,4.0,,,,,,,,,,,,,,,,,,
829.0,Modo Iba,Juguetes,965.87,209.92,94.0,Villanueva y asociados S.C.P,2025-09-01,True,1.5,,,,,,,,,,,,,,,,,,
830.0,Personal Tribunal,Hogar,665.4,470.52,358.0,Construcción Española S.Com.,2025-06-24,True,1.8,,,,,,,,,,,,,,,,,,
831.0,Humana Sino,Moda,111.98,36.58,449.0,Lucas Ballester Lillo S.L.,2025-04-16,False,3.2,,,,,,,,,,,,,,,,,,
832.0,Objeto Amigos,Electrónicos,773.22,264.37,42.0,Pánfilo Baños Llorente S.Com.,2023-11-30,True,2.0,,,,,,,,,,,,,,,,,,
833.0,Produce Largo,Hogar,93.47,466.14,199.0,Familia Amor S.L.,2025-07-20,False,1.9,,,,,,,,,,,,,,,,,,
834.0,Esa Rodríguez,Libros,291.33,315.11,67.0,Hermanos Machado S.Coop.,2025-09-28,True,1.1,,,,,,,,,,,,,,,,,,
835.0,Jorge Cuenta,Libros,363.27,458.06,442.0,Hernandez y Vizcaíno S.A.,2025-05-08,False,2.9,,,,,,,,,,,,,,,,,,
836.0,Abril Calidad,Juguetes,935.51,276.53,69.0,Cortina y asociados S.A.,2024-04-23,True,3.4,,,,,,,,,,,,,,,,,,
837.0,Muerte Atrás,Moda,634.74,319.75,288.0,Banco Cervera y asociados S.A.,2025-03-17,False,3.1,,,,,,,,,,,,,,,,,,
838.0,Llamado Jamás,Libros,538.45,454.92,246.0,Inmobiliaria Nieto y asociados S.L.,2024-12-04,True,4.2,,,,,,,,,,,,,,,,,,
839.0,Local Animales,Moda,314.79,209.04,79.0,Grupo Cañellas S.L.,2024-04-25,False,1.0,,,,,,,,,,,,,,,,,,
840.0,Popular Principios,Juguetes,817.23,424.73,176.0,Despacho Blázquez S.L.,2025-06-17,False,2.9,,,,,,,,,,,,,,,,,,
841.0,Buen Menos,Electrónicos,690.89,248.51,386.0,Familia Diez S.Com.,2025-06-24,False,2.2,,,,,,,,,,,,,,,,,,
842.0,Natural Cinco,Moda,799.99,300.52,407.0,Nadal y Ruiz S.L.,2023-11-03,True,3.2,,,,,,,,,,,,,,,,,,
843.0,Escuela Explicó,Hogar,417.62,282.47,202.0,Reguera & Asociados S.C.P,2023-11-10,True,1.7000000000000002,,,,,,,,,,,,,,,,,,
844.0,Imposible Distintos,Libros,649.53,415.07,112.0,Familia Arias S.L.,2024-01-14,False,1.3,,,,,,,,,,,,,,,,,,
845.0,M Volver,Libros,247.17,383.45,465.0,Despacho Barón & Asociados S.L.,2025-07-23,False,2.1,,,,,,,,,,,,,,,,,,
846.0,Minutos Presente,Libros,536.62,138.07,96.0,Despacho Garcia S.A.U,2024-02-23,True,1.7000000000000002,,,,,,,,,,,,,,,,,,
847.0,Propuesta Quién,Deportes,119.25,230.39,231.0,Chaparro y asociados S.A.,2025-01-12,False,3.8,,,,,,,,,,,,,,,,,,
848.0,Varios Control,Moda,195.91,14.6,25.0,Banca Privada Hernandez & Asociados S.A.,2025-03-11,True,1.7000000000000002,,,,,,,,,,,,,,,,,,
849.0,Quiere Grandes,Electrónicos,289.29,66.89,224.0,Fábrica Globales S.L.N.E,2024-06-10,True,1.9,,,,,,,,,,,,,,,,,,
850.0,Papel Explicó,Hogar,24.58,112.51,215.0,Instalaciones GE S.A.,2024-12-25,False,4.1,,,,,,,,,,,,,,,,,,
851.0,Doctor Político,Moda,997.98,234.52,405.0,Tormo y Agudo S.Com.,2025-09-06,True,2.3,,,,,,,,,,,,,,,,,,
852.0,Propio Trabajo,Hogar,65.48,388.95,36.0,Desarrollo Barberá S.L.N.E,2025-04-30,False,1.7000000000000002,,,,,,,,,,,,,,,,,,
853.0,Españoles Frente,Deportes,819.08,414.98,62.0,Soluciones Infante S.L.,2025-04-16,True,2.5,,,,,,,,,,,,,,,,,,
854.0,Hemos Próximo,Moda,254.69,497.3,101.0,Infraestructuras Bernad & Asociados S.L.U.,2025-02-09,False,3.9,,,,,,,,,,,,,,,,,,
855.0,Militar Armas,Electrónicos,525.93,491.15,242.0,Vigil y asociados S.Com.,2025-01-13,False,3.7,,,,,,,,,,,,,,,,,,
856.0,Ahora Jamás,Deportes,936.85,83.51,372.0,Belmonte y asociados S.L.L.,2024-07-02,True,4.0,,,,,,,,,,,,,,,,,,
857.0,Pasado Punto,Juguetes,525.72,130.39,326.0,Talleres YM S.Com.,2024-05-03,False,1.8,,,,,,,,,,,,,,,,,,
858.0,Encuentra Democracia,Electrónicos,865.02,112.81,57.0,Comercial Bermudez S.A.,2024-04-03,True,3.5,,,,,,,,,,,,,,,,,,
859.0,Dentro Su,Deportes,24.92,398.22,299.0,Hermanos Jara S.L.,2024-11-23,True,2.6,,,,,,,,,,,,,,,,,,
860.0,Área Internacional,Hogar,18.84,25.79,401.0,Balaguer y asociados S.Com.,2024-12-26,False,3.8,,,,,,,,,,,,,,,,,,
861.0,Trabajar Francisco,Hogar,377.68,49.29,80.0,Tecnologías Globales S.L.,2024-12-30,False,1.4,,,,,,,,,,,,,,,,,,
862.0,Argentina Nuestro,Juguetes,345.04,484.98,388.0,Inmobiliaria Artigas & Asociados S.Com.,2024-11-03,True,1.2,,,,,,,,,,,,,,,,,,
863.0,Santiago Difícil,Libros,162.38,270.49,54.0,Córdoba y Almeida S.L.,2025-02-26,True,3.0,,,,,,,,,,,,,,,,,,
864.0,Dos Don,Deportes,981.86,395.34,387.0,Familia Rubio S.Coop.,2025-10-08,False,4.2,,,,,,,,,,,,,,,,,,
865.0,Mucha Bajo,Moda,735.86,15.57,193.0,Suministros HR S.L.L.,2024-03-13,False,3.9,,,,,,,,,,,,,,,,,,
866.0,Eran Época,Deportes,899.68,245.22,224.0,Desarrollo Globales S.L.U.,2024-07-18,False,3.2,,,,,,,,,,,,,,,,,,
